time,BTC,ETH,BNB,SOL,ADA,DOT,BUSD
0,22:28:09,23801.19000000,1647.69000000,,318.40000000,26.26000000,0.39530000,6.65600000
0,22:28:11,23803.83000000,1647.70000000,,318.40000000,26.28000000,0.39530000,6.65600000
0,22:28:13,23802.86000000,1647.70000000,,318.30000000,26.28000000,0.39530000,6.65700000
0,22:28:17,23805.90000000,1647.69000000,,318.30000000,26.27000000,0.39530000,6.65600000
0,22:28:21,23808.39000000,1647.87000000,,318.40000000,26.29000000,0.39540000,6.65600000
0,22:28:25,23810.94000000,1647.96000000,,318.30000000,26.29000000,0.39540000,6.65600000
0,22:28:29,23808.81000000,1647.97000000,,318.40000000,26.29000000,0.39540000,6.65700000
0,22:28:33,23810.98000000,1647.93000000,,318.30000000,26.30000000,0.39540000,6.65700000
0,22:28:35,23807.05000000,1647.84000000,,318.30000000,26.29000000,0.39540000,6.65500000
0,22:28:40,23806.43000000,1647.72000000,,318.30000000,26.29000000,0.39550000,6.65500000
0,22:28:45,23804.43000000,1647.57000000,,318.40000000,26.29000000,0.39540000,6.65500000
0,22:28:47,23804.63000000,1647.57000000,,318.40000000,26.29000000,0.39540000,6.65500000
0,22:28:49,23807.14000000,1647.56000000,,318.50000000,26.29000000,0.39540000,6.65500000
0,22:28:52,23806.64000000,1647.57000000,,318.50000000,26.29000000,0.39540000,6.65300000
0,22:28:54,23806.52000000,1647.60000000,,318.40000000,26.29000000,0.39540000,6.65300000
0,22:28:57,23805.55000000,1648.23000000,,318.40000000,26.29000000,0.39540000,6.65300000
0,22:29:00,23812.80000000,1648.37000000,,318.50000000,26.30000000,0.39550000,6.65700000
0,22:29:05,23810.25000000,1648.36000000,,318.50000000,26.29000000,0.39550000,6.65600000
0,22:29:07,23810.40000000,1648.36000000,,318.40000000,26.29000000,0.39540000,6.65600000
0,22:29:10,23811.00000000,1648.36000000,,318.40000000,26.29000000,0.39540000,6.65600000
0,22:29:12,23811.01000000,1648.36000000,,318.40000000,26.29000000,0.39540000,6.65600000
0,22:29:16,23810.46000000,1648.38000000,,318.40000000,26.32000000,0.39540000,6.65600000
0,22:29:19,23810.07000000,1648.38000000,,318.50000000,26.32000000,0.39540000,6.65600000
0,22:29:23,23799.80000000,1647.66000000,,318.30000000,26.31000000,0.39540000,6.65600000
0,22:29:26,23802.06000000,1647.67000000,,318.40000000,26.31000000,0.39540000,6.65600000
0,22:29:29,23802.45000000,1647.66000000,,318.40000000,26.31000000,0.39540000,6.65600000
0,22:29:32,23802.12000000,1647.66000000,,318.30000000,26.30000000,0.39540000,6.65600000
0,22:29:34,23801.65000000,1647.59000000,,318.20000000,26.30000000,0.39540000,6.65600000
0,22:29:37,23803.85000000,1647.59000000,,318.20000000,26.29000000,0.39540000,6.65500000
0,22:29:41,23805.51000000,1647.80000000,,318.20000000,26.31000000,0.39540000,6.65600000
0,22:29:43,23806.95000000,1648.34000000,,318.30000000,26.31000000,0.39540000,6.65800000
0,22:29:45,23808.87000000,1648.50000000,,318.30000000,26.31000000,0.39560000,6.65900000
0,22:29:48,23811.01000000,1648.50000000,,318.30000000,26.32000000,0.39560000,6.65900000
0,22:29:51,23811.08000000,1648.50000000,,318.30000000,26.31000000,0.39560000,6.65900000
0,22:29:54,23809.25000000,1648.50000000,,318.20000000,26.32000000,0.39560000,6.65800000
0,22:29:56,23807.38000000,1648.18000000,,318.40000000,26.32000000,0.39560000,6.65800000
0,22:29:59,23804.40000000,1648.19000000,,318.30000000,26.32000000,0.39560000,6.65800000
0,22:30:02,23801.40000000,1648.04000000,,318.40000000,26.31000000,0.39550000,6.65800000
0,22:30:05,23801.75000000,1648.10000000,,318.40000000,26.32000000,0.39540000,6.65900000
0,22:30:07,23803.77000000,1648.10000000,,318.40000000,26.33000000,0.39550000,6.65800000
0,22:30:10,23804.00000000,1648.21000000,,318.40000000,26.33000000,0.39540000,6.66000000
0,22:30:13,23802.62000000,1647.99000000,,318.40000000,26.31000000,0.39550000,6.66000000
0,22:30:16,23800.97000000,1647.66000000,,318.40000000,26.32000000,0.39550000,6.66100000
0,22:30:19,23798.03000000,1647.36000000,,318.30000000,26.30000000,0.39540000,6.66100000
0,22:30:22,23798.44000000,1647.30000000,,318.40000000,26.31000000,0.39550000,6.66000000
0,22:30:25,23797.78000000,1647.31000000,,318.30000000,26.31000000,0.39550000,6.66100000
0,22:30:28,23800.68000000,1647.30000000,,318.30000000,26.31000000,0.39540000,6.66100000
0,22:30:31,23804.43000000,1647.36000000,,318.30000000,26.30000000,0.39550000,6.66000000
0,22:30:33,23802.77000000,1647.36000000,,318.40000000,26.30000000,0.39550000,6.66000000
0,22:30:36,23805.89000000,1647.36000000,,318.30000000,26.30000000,0.39550000,6.66000000
0,22:30:41,23799.25000000,1647.30000000,,318.40000000,26.30000000,0.39560000,6.66000000
0,22:30:44,23799.26000000,1647.16000000,,318.30000000,26.29000000,0.39560000,6.66000000
0,22:30:47,23799.87000000,1647.15000000,,318.40000000,26.30000000,0.39560000,6.66000000
0,22:30:50,23799.33000000,1647.16000000,,318.30000000,26.30000000,0.39560000,6.66000000
0,22:30:52,23799.35000000,1647.14000000,,318.40000000,26.30000000,0.39560000,6.65800000
0,22:30:55,23800.00000000,1647.14000000,,318.30000000,26.30000000,0.39550000,6.65800000
0,22:30:58,23800.33000000,1647.13000000,,318.40000000,26.30000000,0.39560000,6.65900000
0,22:31:00,23801.69000000,1647.11000000,,318.40000000,26.30000000,0.39560000,6.65700000
0,22:31:04,23802.40000000,1647.10000000,,318.40000000,26.30000000,0.39560000,6.65700000
0,22:31:08,23803.80000000,1647.11000000,,318.40000000,26.31000000,0.39570000,6.65700000
0,22:31:11,23803.44000000,1647.27000000,,318.30000000,26.33000000,0.39590000,6.65700000
0,22:31:13,23804.75000000,1647.28000000,,318.30000000,26.33000000,0.39580000,6.65700000
0,22:31:16,23807.74000000,1647.28000000,,318.40000000,26.33000000,0.39590000,6.65700000
0,22:31:19,23812.60000000,1647.74000000,,318.40000000,26.31000000,0.39600000,6.66200000
0,22:31:23,23812.32000000,1647.73000000,,318.40000000,26.32000000,0.39570000,6.66100000
0,22:31:26,23813.36000000,1647.73000000,,318.40000000,26.31000000,0.39570000,6.66000000
0,22:31:29,23811.35000000,1647.74000000,,318.50000000,26.31000000,0.39570000,6.66000000
0,22:31:32,23803.44000000,1647.43000000,,318.40000000,26.31000000,0.39580000,6.65700000
0,22:31:36,23801.02000000,1647.19000000,,318.30000000,26.30000000,0.39580000,6.65400000
0,22:31:39,23805.50000000,1647.29000000,,318.40000000,26.31000000,0.39590000,6.65600000
0,22:31:42,23804.55000000,1647.35000000,,318.40000000,26.30000000,0.39590000,6.65700000
0,22:31:45,23801.20000000,1647.28000000,,318.30000000,26.30000000,0.39590000,6.65700000
0,22:31:48,23794.96000000,1646.65000000,,318.30000000,26.29000000,0.39580000,6.65500000
0,22:31:51,23795.50000000,1646.65000000,,318.30000000,26.30000000,0.39580000,6.65400000
0,22:31:54,23796.16000000,1646.65000000,,318.40000000,26.29000000,0.39580000,6.65400000
0,22:31:56,23796.51000000,1646.65000000,,318.40000000,26.29000000,0.39580000,6.65400000
0,22:31:59,23797.90000000,1646.65000000,,318.30000000,26.29000000,0.39570000,6.65400000
0,22:32:02,23800.07000000,1646.84000000,,318.30000000,26.30000000,0.39570000,6.65400000
0,22:32:05,23799.86000000,1646.83000000,,318.40000000,26.29000000,0.39570000,6.65500000
0,22:32:08,23798.73000000,1646.83000000,,318.30000000,26.24000000,0.39560000,6.65500000
0,22:32:11,23797.59000000,1646.84000000,,318.30000000,26.25000000,0.39570000,6.65500000
0,22:32:13,23796.03000000,1646.83000000,,318.20000000,26.24000000,0.39570000,6.65400000
0,22:32:16,23795.59000000,1646.83000000,,318.30000000,26.24000000,0.39570000,6.65400000
0,22:32:20,23797.81000000,1646.81000000,,318.20000000,26.24000000,0.39560000,6.65400000
0,22:32:23,23797.80000000,1646.82000000,,318.30000000,26.25000000,0.39560000,6.65400000
0,22:32:26,23798.76000000,1646.82000000,,318.20000000,26.25000000,0.39570000,6.65400000
0,22:32:29,23798.03000000,1646.82000000,,318.20000000,26.24000000,0.39570000,6.65400000
0,22:32:32,23794.44000000,1646.81000000,,318.30000000,26.24000000,0.39570000,6.65400000
0,22:32:35,23796.00000000,1646.82000000,,318.30000000,26.23000000,0.39560000,6.65400000
0,22:32:38,23802.47000000,1647.04000000,,318.40000000,26.26000000,0.39570000,6.65400000
0,22:32:40,23801.45000000,1647.04000000,,318.30000000,26.26000000,0.39570000,6.65400000
0,22:32:44,23802.54000000,1647.07000000,,318.40000000,26.26000000,0.39590000,6.65500000
0,22:32:47,23802.19000000,1647.07000000,,318.30000000,26.25000000,0.39590000,6.65500000
0,22:32:50,23798.97000000,1647.07000000,,318.30000000,26.25000000,0.39580000,6.65500000
0,22:32:52,23800.00000000,1647.07000000,,318.30000000,26.26000000,0.39590000,6.65500000
0,22:32:56,23800.71000000,1647.07000000,,318.40000000,26.25000000,0.39590000,6.65500000
0,22:32:58,23797.75000000,1646.86000000,,318.40000000,26.26000000,0.39580000,6.65500000
0,22:33:01,23797.58000000,1646.85000000,,318.40000000,26.25000000,0.39580000,6.65500000
0,22:33:04,23797.75000000,1646.85000000,,318.40000000,26.24000000,0.39580000,6.65500000
0,22:33:07,23799.76000000,1646.85000000,,318.30000000,26.24000000,0.39580000,6.65400000
0,22:33:10,23799.90000000,1646.86000000,,318.40000000,26.25000000,0.39570000,6.65400000
0,22:33:13,23801.13000000,1646.85000000,,318.30000000,26.25000000,0.39580000,6.65400000
0,22:33:15,23799.90000000,1646.85000000,,318.40000000,26.24000000,0.39580000,6.65400000
0,22:33:19,23796.70000000,1646.85000000,,318.30000000,26.23000000,0.39570000,6.65400000
0,22:33:22,23795.21000000,1646.85000000,,318.30000000,26.22000000,0.39570000,6.65400000
0,22:33:25,23795.07000000,1646.85000000,,318.20000000,26.22000000,0.39560000,6.65400000
0,22:33:28,23796.67000000,1646.85000000,,318.20000000,26.22000000,0.39570000,6.65400000
0,22:33:31,23797.88000000,1646.86000000,,318.30000000,26.22000000,0.39570000,6.65400000
0,22:33:33,23797.80000000,1646.86000000,,318.30000000,26.21000000,0.39570000,6.65400000
0,22:33:36,23798.57000000,1646.85000000,,318.20000000,26.19000000,0.39570000,6.65400000
0,22:33:39,23797.48000000,1646.86000000,,318.30000000,26.20000000,0.39570000,6.65400000
0,22:33:42,23797.55000000,1646.85000000,,318.30000000,26.21000000,0.39560000,6.65400000
0,22:33:44,23796.70000000,1646.85000000,,318.20000000,26.21000000,0.39560000,6.65400000
0,22:33:47,23798.94000000,1647.03000000,,318.20000000,26.22000000,0.39570000,6.65400000
0,22:33:49,23798.26000000,1647.06000000,,318.20000000,26.22000000,0.39570000,6.65300000
0,22:33:52,23796.00000000,1647.06000000,,318.30000000,26.21000000,0.39580000,6.65400000
0,22:33:54,23795.47000000,1647.06000000,,318.30000000,26.21000000,0.39560000,6.65400000
0,22:33:57,23795.05000000,1646.86000000,,318.10000000,26.20000000,0.39560000,6.65300000
0,22:34:00,23796.00000000,1646.87000000,,318.10000000,26.19000000,0.39560000,6.65300000
0,22:34:02,23796.97000000,1646.86000000,,318.10000000,26.20000000,0.39550000,6.65300000
0,22:34:05,23796.89000000,1646.87000000,,318.20000000,26.21000000,0.39550000,6.65400000
0,22:34:08,23795.25000000,1646.87000000,,318.10000000,26.20000000,0.39550000,6.65400000
0,22:34:11,23795.86000000,1646.86000000,,318.10000000,26.20000000,0.39550000,6.65400000
0,22:34:14,23797.88000000,1646.87000000,,318.20000000,26.22000000,0.39560000,6.65300000
0,22:34:16,23796.55000000,1646.87000000,,318.10000000,26.22000000,0.39550000,6.65300000
0,22:34:18,23797.08000000,1646.86000000,,318.10000000,26.21000000,0.39550000,6.65300000
0,22:34:21,23797.75000000,1646.86000000,,318.20000000,26.21000000,0.39560000,6.65400000
0,22:34:24,23800.02000000,1647.17000000,,318.10000000,26.21000000,0.39560000,6.65400000
0,22:34:27,23800.54000000,1647.24000000,,318.10000000,26.21000000,0.39560000,6.65400000
0,22:34:30,23799.23000000,1647.24000000,,318.10000000,26.21000000,0.39550000,6.65300000
0,22:34:33,23798.74000000,1647.55000000,,318.20000000,26.21000000,0.39550000,6.65400000
0,22:34:35,23799.27000000,1647.55000000,,318.10000000,26.21000000,0.39550000,6.65400000
0,22:34:38,23799.27000000,1647.55000000,,318.20000000,26.22000000,0.39560000,6.65300000
0,22:34:40,23800.10000000,1647.55000000,,318.10000000,26.23000000,0.39560000,6.65300000
0,22:47:20,23725.23000000,1639.02000000,,317.40000000,26.17000000,0.39450000,6.61000000
0,22:47:23,23725.70000000,1639.57000000,,317.40000000,26.17000000,0.39450000,6.61200000
0,22:47:26,23720.02000000,1639.24000000,,317.40000000,26.16000000,0.39450000,6.61200000
0,22:47:29,23727.81000000,1639.43000000,,317.50000000,26.17000000,0.39450000,6.61200000
0,22:47:33,23732.98000000,1640.06000000,,317.50000000,26.20000000,0.39470000,6.61800000
0,22:47:35,23729.66000000,1640.07000000,,317.60000000,26.19000000,0.39470000,6.62200000
0,22:47:40,23723.23000000,1639.63000000,,317.50000000,26.20000000,0.39470000,6.61900000
0,22:47:43,23722.54000000,1639.62000000,,317.50000000,26.18000000,0.39470000,6.61800000
0,22:47:46,23726.49000000,1639.71000000,,317.50000000,26.20000000,0.39470000,6.62000000
0,22:47:49,23734.51000000,1640.13000000,,317.50000000,26.19000000,0.39480000,6.62000000
0,22:47:52,23738.93000000,1640.39000000,,317.70000000,26.20000000,0.39490000,6.62000000
0,22:47:55,23737.24000000,1640.38000000,,317.60000000,26.19000000,0.39490000,6.61200000
0,22:47:58,23739.25000000,1640.75000000,,317.70000000,26.20000000,0.39500000,6.61400000
0,22:48:01,23745.15000000,1641.01000000,,317.90000000,26.22000000,0.39520000,6.61900000
0,22:48:03,23747.04000000,1641.17000000,,317.80000000,26.22000000,0.39520000,6.62200000
0,22:48:05,23746.65000000,1641.16000000,,317.80000000,26.22000000,0.39520000,6.62300000
0,22:48:08,23748.32000000,1641.17000000,,317.90000000,26.21000000,0.39520000,6.62300000
0,22:48:10,23756.03000000,1641.53000000,,317.90000000,26.23000000,0.39520000,6.62400000
0,22:48:13,23756.76000000,1641.70000000,,318.00000000,26.23000000,0.39540000,6.62400000
0,22:48:15,23755.41000000,1641.70000000,,318.00000000,26.23000000,0.39540000,6.62500000
0,22:48:17,23754.54000000,1641.71000000,,318.00000000,26.23000000,0.39540000,6.62500000
0,22:48:21,23756.91000000,1641.71000000,,317.90000000,26.23000000,0.39540000,6.62400000
0,22:48:23,23754.90000000,1641.58000000,,318.00000000,26.23000000,0.39540000,6.62300000
0,22:48:25,23757.65000000,1641.57000000,,318.00000000,26.25000000,0.39540000,6.62300000
0,22:48:28,23759.00000000,1641.71000000,,317.90000000,26.25000000,0.39530000,6.62400000
0,22:48:31,23753.49000000,1641.58000000,,318.00000000,26.25000000,0.39530000,6.62400000
0,22:48:33,23768.45000000,1642.48000000,,318.00000000,26.25000000,0.39550000,6.62700000
0,22:48:35,23764.21000000,1642.38000000,,318.00000000,26.25000000,0.39550000,6.62500000
0,22:48:38,23762.85000000,1642.33000000,,317.90000000,26.25000000,0.39550000,6.62600000
0,22:48:42,23764.66000000,1642.14000000,,317.90000000,26.25000000,0.39540000,6.62700000
0,22:48:45,23756.20000000,1641.70000000,,317.90000000,26.25000000,0.39540000,6.62700000
0,22:48:48,23756.55000000,1641.43000000,,318.00000000,26.25000000,0.39550000,6.62400000
0,22:48:52,23756.65000000,1641.44000000,,318.00000000,26.25000000,0.39550000,6.62400000
0,22:48:55,23759.20000000,1641.58000000,,317.90000000,26.25000000,0.39540000,6.62400000
0,22:48:58,23758.69000000,1641.58000000,,318.00000000,26.25000000,0.39540000,6.62400000
0,22:49:00,23757.19000000,1641.58000000,,317.90000000,26.24000000,0.39550000,6.62300000
0,22:49:03,23756.47000000,1641.58000000,,317.90000000,26.25000000,0.39550000,6.62000000
0,22:49:06,23752.30000000,1641.27000000,,317.80000000,26.24000000,0.39530000,6.61300000
0,22:49:09,23752.79000000,1641.17000000,,317.80000000,26.23000000,0.39530000,6.61000000
0,22:49:11,23744.57000000,1640.61000000,,317.70000000,26.20000000,0.39520000,6.60900000
0,22:49:13,23738.47000000,1639.71000000,,317.70000000,26.20000000,0.39500000,6.60700000
0,22:49:16,23737.22000000,1639.71000000,,317.60000000,26.20000000,0.39500000,6.60700000
0,22:49:20,23738.34000000,1639.71000000,,317.60000000,26.19000000,0.39490000,6.60700000
0,22:49:22,23736.27000000,1639.72000000,,317.70000000,26.19000000,0.39490000,6.60700000
0,22:49:24,23734.54000000,1639.69000000,,317.70000000,26.17000000,0.39490000,6.60700000
0,22:49:27,23735.18000000,1639.12000000,,317.70000000,26.17000000,0.39490000,6.60800000
0,22:49:29,23736.55000000,1639.13000000,,317.70000000,26.19000000,0.39480000,6.61000000
0,22:49:31,23731.03000000,1639.01000000,,317.60000000,26.17000000,0.39470000,6.61000000
0,22:49:34,23730.68000000,1638.91000000,,317.60000000,26.17000000,0.39470000,6.60900000
0,22:49:36,23730.83000000,1638.90000000,,317.60000000,26.18000000,0.39470000,6.60800000
0,22:49:39,23727.95000000,1638.90000000,,317.50000000,26.17000000,0.39470000,6.61000000
0,22:49:42,23728.53000000,1638.85000000,,317.50000000,26.16000000,0.39470000,6.61000000
0,22:49:45,23731.10000000,1639.25000000,,317.50000000,26.16000000,0.39470000,6.61000000
0,22:49:49,23725.19000000,1638.88000000,,317.50000000,26.16000000,0.39480000,6.61000000
0,22:49:52,23723.65000000,1638.99000000,,317.50000000,26.16000000,0.39480000,6.60700000
0,22:49:54,23724.82000000,1639.00000000,,317.60000000,26.16000000,0.39470000,6.60700000
0,22:49:57,23726.30000000,1638.99000000,,317.60000000,26.16000000,0.39470000,6.60800000
0,22:50:00,23725.94000000,1639.14000000,,317.50000000,26.16000000,0.39460000,6.60700000
0,22:50:02,23729.69000000,1639.28000000,,317.50000000,26.16000000,0.39470000,6.60700000
0,22:50:05,23734.18000000,1639.29000000,,317.70000000,26.19000000,0.39470000,6.61000000
0,22:50:09,23731.11000000,1639.43000000,,317.60000000,26.18000000,0.39470000,6.60800000
0,22:50:11,23734.61000000,1639.43000000,,317.70000000,26.18000000,0.39480000,6.60800000
0,22:50:13,23737.62000000,1639.68000000,,317.70000000,26.18000000,0.39470000,6.60900000
0,22:50:17,23735.10000000,1639.86000000,,317.60000000,26.19000000,0.39480000,6.60900000
0,22:50:20,23739.17000000,1639.86000000,,317.70000000,26.20000000,0.39480000,6.61100000
0,22:50:22,23741.06000000,1639.97000000,,317.70000000,26.20000000,0.39500000,6.61100000
0,22:50:24,23742.62000000,1640.07000000,,317.70000000,26.20000000,0.39500000,6.61400000
0,22:50:27,23742.20000000,1640.18000000,,317.90000000,26.20000000,0.39490000,6.61200000
0,22:50:30,23743.05000000,1640.28000000,,317.80000000,26.18000000,0.39490000,6.61100000
0,22:50:32,23746.78000000,1640.25000000,,317.90000000,26.18000000,0.39490000,6.61200000
0,22:50:35,23744.02000000,1640.40000000,,317.80000000,26.17000000,0.39490000,6.61000000
0,22:50:37,23745.95000000,1640.40000000,,317.80000000,26.16000000,0.39500000,6.60800000
0,22:50:41,23739.49000000,1640.17000000,,317.80000000,26.16000000,0.39500000,6.60700000
0,22:50:44,23736.11000000,1639.70000000,,317.80000000,26.15000000,0.39470000,6.60700000
0,22:50:47,23732.08000000,1639.52000000,,317.80000000,26.14000000,0.39480000,6.60700000
0,22:50:50,23733.25000000,1639.11000000,,317.70000000,26.14000000,0.39480000,6.60600000
0,22:50:54,23736.65000000,1639.10000000,,317.80000000,26.13000000,0.39480000,6.60600000
0,22:50:57,23735.23000000,1639.34000000,,317.80000000,26.13000000,0.39470000,6.60600000
0,22:50:59,23737.00000000,1639.30000000,,317.80000000,26.13000000,0.39470000,6.60600000
0,22:51:02,23737.55000000,1639.31000000,,317.70000000,26.13000000,0.39470000,6.60600000
0,22:51:07,23733.53000000,1639.01000000,,317.80000000,26.14000000,0.39460000,6.60700000
0,22:51:09,23731.15000000,1638.75000000,,317.70000000,26.13000000,0.39460000,6.60700000
0,22:51:12,23732.35000000,1638.74000000,,317.70000000,26.13000000,0.39460000,6.60700000
0,22:51:15,23727.23000000,1638.75000000,,317.80000000,26.12000000,0.39460000,6.60700000
0,22:51:18,23730.67000000,1638.75000000,,317.80000000,26.12000000,0.39470000,6.60700000
0,22:51:21,23730.55000000,1638.75000000,,317.70000000,26.12000000,0.39460000,6.60700000
0,22:51:24,23730.03000000,1638.75000000,,317.70000000,26.12000000,0.39480000,6.60700000
0,22:51:27,23731.51000000,1638.74000000,,317.70000000,26.12000000,0.39470000,6.60700000
0,22:51:29,23729.06000000,1638.74000000,,317.70000000,26.10000000,0.39470000,6.60700000
0,22:51:32,23731.99000000,1638.74000000,,317.80000000,26.12000000,0.39470000,6.60800000
0,22:51:36,23731.97000000,1638.94000000,,317.70000000,26.14000000,0.39480000,6.60800000
0,22:51:38,23734.11000000,1638.95000000,,317.70000000,26.13000000,0.39480000,6.60800000
0,22:51:41,23730.71000000,1638.94000000,,317.80000000,26.14000000,0.39490000,6.60800000
0,22:51:44,23724.91000000,1638.93000000,,317.70000000,26.14000000,0.39490000,6.60700000
0,22:51:47,23727.67000000,1638.87000000,,317.80000000,26.14000000,0.39490000,6.60700000
0,22:51:50,23734.62000000,1639.26000000,,317.80000000,26.16000000,0.39500000,6.60700000
0,22:51:53,23731.01000000,1639.26000000,,317.80000000,26.16000000,0.39500000,6.60800000
0,22:51:56,23730.72000000,1639.26000000,,317.70000000,26.16000000,0.39500000,6.60800000
0,22:51:58,23734.64000000,1639.53000000,,317.80000000,26.17000000,0.39500000,6.60700000
0,22:52:00,23738.47000000,1639.85000000,,317.80000000,26.17000000,0.39500000,6.60800000
0,22:52:04,23738.40000000,1639.87000000,,317.90000000,26.17000000,0.39520000,6.60800000
0,22:52:07,23741.49000000,1640.06000000,,317.90000000,26.17000000,0.39520000,6.61300000
0,22:52:10,23745.55000000,1640.18000000,,318.00000000,26.16000000,0.39520000,6.61200000
0,22:52:13,23748.79000000,1640.18000000,,317.90000000,26.16000000,0.39530000,6.61300000
0,22:52:15,23745.87000000,1640.62000000,,318.00000000,26.16000000,0.39530000,6.61300000
0,22:52:18,23746.13000000,1640.31000000,,317.90000000,26.16000000,0.39530000,6.61400000
0,22:52:21,23746.02000000,1640.31000000,,317.90000000,26.16000000,0.39530000,6.61400000
0,22:52:24,23744.52000000,1640.31000000,,318.00000000,26.17000000,0.39530000,6.61400000
0,22:52:26,23744.86000000,1640.32000000,,317.90000000,26.16000000,0.39530000,6.61400000
0,22:52:30,23744.52000000,1640.31000000,,318.00000000,26.16000000,0.39530000,6.61100000
0,22:52:32,23743.18000000,1640.31000000,,318.00000000,26.16000000,0.39530000,6.61100000
0,22:52:34,23750.36000000,1640.65000000,,318.00000000,26.16000000,0.39520000,6.61100000
0,22:52:37,23748.51000000,1640.64000000,,318.00000000,26.15000000,0.39520000,6.61200000
0,22:52:39,23744.48000000,1640.24000000,,317.90000000,26.15000000,0.39520000,6.61200000
0,22:52:42,23746.87000000,1640.13000000,,317.90000000,26.15000000,0.39510000,6.61200000
0,22:52:45,23747.75000000,1640.14000000,,318.00000000,26.15000000,0.39510000,6.61200000
0,22:52:48,23748.28000000,1640.13000000,,317.90000000,26.16000000,0.39510000,6.61200000
0,22:52:51,23745.80000000,1640.13000000,,318.00000000,26.15000000,0.39520000,6.61400000
0,22:52:55,23744.20000000,1639.85000000,,317.90000000,26.15000000,0.39520000,6.61100000
0,22:52:57,23732.24000000,1638.80000000,,317.70000000,26.13000000,0.39500000,6.60600000
0,22:53:00,23735.01000000,1638.79000000,,317.80000000,26.13000000,0.39500000,6.60400000
0,22:53:03,23734.03000000,1638.78000000,,317.70000000,26.12000000,0.39490000,6.60500000
0,22:53:06,23737.57000000,1639.45000000,,317.80000000,26.14000000,0.39480000,6.60700000
0,22:53:09,23741.25000000,1639.56000000,,317.80000000,26.15000000,0.39480000,6.60800000
0,22:53:11,23737.69000000,1639.36000000,,317.80000000,26.15000000,0.39490000,6.60900000
0,22:53:14,23740.24000000,1639.36000000,,317.80000000,26.15000000,0.39490000,6.60900000
0,22:53:16,23744.18000000,1639.46000000,,317.70000000,26.14000000,0.39500000,6.60900000
0,22:53:19,23746.48000000,1639.78000000,,317.90000000,26.15000000,0.39510000,6.60900000
0,22:53:23,23747.54000000,1639.77000000,,317.90000000,26.15000000,0.39510000,6.60900000
0,22:53:26,23748.85000000,1639.77000000,,317.90000000,26.16000000,0.39510000,6.60800000
0,22:53:28,23745.45000000,1639.79000000,,317.80000000,26.15000000,0.39510000,6.60900000
0,22:53:31,23745.72000000,1639.79000000,,317.80000000,26.15000000,0.39510000,6.60900000
0,22:53:35,23738.23000000,1639.29000000,,317.80000000,26.13000000,0.39490000,6.60700000
0,22:53:37,23738.84000000,1639.28000000,,317.80000000,26.15000000,0.39510000,6.60800000
0,22:53:40,23736.75000000,1639.28000000,,317.80000000,26.15000000,0.39500000,6.60700000
0,22:53:43,23735.92000000,1639.28000000,,317.90000000,26.15000000,0.39510000,6.60700000
0,22:53:46,23738.11000000,1639.08000000,,317.80000000,26.15000000,0.39510000,6.60700000
0,22:53:49,23734.54000000,1638.27000000,,317.80000000,26.14000000,0.39510000,6.60800000
0,22:53:52,23722.07000000,1638.01000000,,317.70000000,26.14000000,0.39490000,6.60300000
0,22:53:55,23722.10000000,1637.96000000,,317.60000000,26.12000000,0.39490000,6.60400000
0,22:53:58,23723.27000000,1638.23000000,,317.70000000,26.14000000,0.39490000,6.60500000
0,22:54:01,23721.24000000,1638.32000000,,317.60000000,26.14000000,0.39490000,6.60500000
0,22:54:04,23720.59000000,1638.36000000,,317.70000000,26.11000000,0.39490000,6.60600000
0,22:54:06,23721.28000000,1638.36000000,,317.70000000,26.10000000,0.39490000,6.60600000
0,22:54:09,23719.92000000,1638.35000000,,317.70000000,26.09000000,0.39480000,6.60600000
0,22:54:12,23716.76000000,1638.17000000,,317.70000000,26.11000000,0.39480000,6.60600000
0,22:54:15,23716.40000000,1637.77000000,,317.70000000,26.10000000,0.39480000,6.60600000
0,22:54:17,23715.64000000,1637.58000000,,317.60000000,26.09000000,0.39480000,6.60400000
0,22:54:19,23713.03000000,1637.59000000,,317.70000000,26.07000000,0.39470000,6.60300000
0,22:54:22,23711.35000000,1636.85000000,,317.60000000,26.07000000,0.39470000,6.60400000
0,22:54:25,23712.35000000,1636.50000000,,317.60000000,26.07000000,0.39460000,6.60300000
0,22:54:27,23704.46000000,1636.56000000,,317.60000000,26.03000000,0.39460000,6.60300000
0,22:54:30,23683.09000000,1635.46000000,,317.40000000,26.03000000,0.39440000,6.60100000
0,22:54:33,23630.45000000,1630.16000000,,317.10000000,25.98000000,0.39380000,6.58800000
0,22:54:35,23639.18000000,1630.79000000,,317.00000000,25.97000000,0.39310000,6.58200000
0,22:54:38,23655.85000000,1632.60000000,,317.10000000,25.97000000,0.39330000,6.58500000
0,22:54:41,23667.44000000,1633.26000000,,317.10000000,26.00000000,0.39340000,6.58300000
0,22:54:45,23686.73000000,1634.83000000,,317.30000000,26.05000000,0.39390000,6.59000000
0,22:54:48,23694.97000000,1635.01000000,,317.50000000,26.07000000,0.39400000,6.59200000
0,22:54:51,23695.27000000,1634.18000000,,317.50000000,26.07000000,0.39400000,6.59200000
0,22:54:55,23698.01000000,1634.68000000,,317.50000000,26.08000000,0.39410000,6.59300000
0,22:54:57,23697.57000000,1634.57000000,,317.40000000,26.07000000,0.39410000,6.59300000
0,22:54:59,23693.20000000,1634.58000000,,317.50000000,26.07000000,0.39410000,6.59500000
